name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ACR,CwASo
DrugEx_GT_epsilon_0.1_100k_mean,dis,csk,31608.4,99859.8,-,0.5031962,0.3165596,0.0201944,0.000714,1942.2
