name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ACR,CwASo
DrugEx_GT_epsilon_0.1_100k_0,dis,csk,32557.0,99903.0,16/42,0.3809524,0.3258861,0.0121884,0.0004917,1203.0
DrugEx_GT_epsilon_0.1_100k_1,dis,csk,37152.0,99646.0,20/41,0.4878049,0.3728399,0.0044555,0.0005386,442.0
DrugEx_GT_epsilon_0.1_100k_2,dis,csk,27634.0,99926.0,27/45,0.6,0.2765446,0.0086913,0.000978,861.0
DrugEx_GT_epsilon_0.1_100k_3,dis,csk,25816.0,99915.0,24/47,0.5106383,0.2583796,0.0585337,0.0009305,5525.0
DrugEx_GT_epsilon_0.1_100k_4,dis,csk,34883.0,99909.0,22/41,0.5365854,0.3491477,0.0171029,0.0006311,1680.0
DrugEx_GT_epsilon_0.1_100k_mean,dis,csk,31608.4,99859.8,-,0.5031962,0.3165596,0.0201944,0.000714,1942.2
