name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_1,TUPOR_2,SESY,ASER,CwASo
DrugEx_epsilon_0.1_short_3,sim,murcko,6942,9999,3/51,0.058823529411764705,0.08473570932262274,0.00037062529782390006,0.050448643480264975,0.6942694269426942,0.004500450045004501,45
