name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,CwASo
REINVENT_250k_0,dis,csk,"49,001.0","247,952.0",28/42,0.6666667,0.1976229,0.0028879,714.0
REINVENT_250k_1,dis,csk,"38,769.0","247,766.0",11/41,0.2682927,0.1564743,0.0011516,285.0
REINVENT_250k_2,dis,csk,"43,504.0","248,023.0",32/45,0.7111111,0.1754031,0.0127521,"3,123.0"
REINVENT_250k_3,dis,csk,"38,747.0","242,779.0",16/47,0.3404255,0.1595978,0.0016668,404.0
REINVENT_250k_4,dis,csk,"41,721.0","247,549.0",21/41,0.5121951,0.1685363,0.0072672,"1,786.0"
REINVENT_250k_mean,dis,csk,"42,348.4","246,813.8",-,0.4997382,0.1715269,0.0051451,"1,262.4"
