name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ASR,CwASo
DrugEx_RNN_epsilon_0.1_500k_0,dis,murcko,185847,499979,3/92,0.03260869565217391,0.37170961180369577,2.40015841045509e-05,1.6142571188738942e-05,12
