name,type_cluster,scaffold,uniq_scaffolds,set_size,TUPOR_,TUPOR,TUPOR_new,SESY,ASER,tRS,TUPOR_new_
Molpher_mean,dis,csk,"100,068.0","823,977.8",-,0.5166824256005247,7.059621701547039e-07,0.1248147265054836,0.0045887224893369,"3,041.2",-6.1512185705250335
addcarbon_mean,dis,csk,856.8,"1,000,000.0",-,0.0334033831607137,3.34033831607138e-08,0.0008567999999999,0.0018269999999999,"1,827.0",-7.476209544756679
GB_GA_mean,dis,csk,"2,710.0","9,998.0",-,0.1975920257972836,1.976254761797777e-05,0.2710565961770637,0.0108207441808662,108.2,-4.704157070623299
