name,type_cluster,scaffold,uniq_scaffolds,set_size,TUPOR_,TUPOR,TUPOR_new,SESY,ASER,tRS,TUPOR_new_
addcarbon_mean,dis,csk,856.8,1000000.0,-,0.033403383160713784,3.34033831607138e-08,0.0008567999999999999,0.0018269999999999998,1827.0,-7.476209544756679
