name,type_cluster,scaffold,uniq_scaffolds,set_size,TUPOR_,TUPOR,TUPOR_new,SESY,ASER,tRS
Molpher_0,dis,csk,185849,1568694,27/42,0.6428571428571429,4.0980404263491983e-07,0.1184737112528001,0.00863329623240734,13543
