name,type_cluster,scaffold,uniq_scaffolds,set_size,TUPOR_,TUPOR,TUPOR_new,SESY,ASER,tRS
Molpher_2,dis,csk,189325,1507231,38/45,0.8444444444444444,5.602621260075227e-07,0.12561113724439055,0.003684902977712109,5554
