name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ACR,CwASo
Molpher_10k_2,sim,csk,2224,10065,9/42,0.21428571428571427,0.2209637357178341,0.0030894957145704604,0.004063205417607223,31
