unique_scaffold_recall,count_of_occurrence,unique_indicator
C1CCC(C2CCC(C3CCCCC3CCCC3CCCC3)C3CCCC23)CC1,54,1
C1CCC(CCCC2CCC3CCCC23)CC1,205,1
C1CCC(C2CC(CCCC3CCCC3)C(C3CCCCC3)C3CCCC23)CC1,45,1
C1CCC(C2CC(CCCCC3CCCC3)C(C3CCCCC3)C3CCCC23)CC1,31,1
C1CCC(C2CCC(C3CCCCC3CC3CCC4CCCC4C3)CC2)CC1,10,1
C1CCC(C2CCC(C3CCCCC3CCC34CC(C3)C4)CC2)CC1,0,0
C1CCC(CCCC2CCC(CCCCC3CCC4CCCCC34)CC2)CC1,2,1
C1CCC(C2CCCCC2CCC2CC3CCCCC3C2)CC1,207,1
C1CCC(CCCCC2CCCCC2C2CCC(C3CCCCC3)C3CCCC32)CC1,30,1
C1CCC(C2CCC(C3CCCCC3CC3CC4CCC3C4)CC2)CC1,6,1
C1CCC(CCC2CCCCC2C2CCC(C3CCCCC3)C3CCCC32)CC1,276,1
C1CCC(CCCC2CCC3CCC23)CC1,1009,1
C1CCC(CCCCC2CCCCC2C2CCC(C3CCCCC3)CC2)CC1,12,1
C1CCC(C2CC(CCC3CCC(C4CC4)CC3)C(C3CCCCC3)C3CCCC23)CC1,0,0
C1CCC(C2CCC(C3CCCCC3CCCC3CCCC3)CC2)CC1,9,1
C1CCC(CCCC2CCCCC2C2CCC(C3CCCCC3)C3CCCC32)CC1,111,1
C1CCC(C2CCC(C3CCCCC3CC3CCC(C4CC4)CC3)CC2)CC1,1,1
C1CCC(CCCC2CCC3C(CCC4CCCCC4)CC23)CC1,62,1
C1CCC(CCCC2CCC3C(CC4CCC5CCCCC5C4)CCC23)CC1,0,0
C1CCC(C2CC(CCC3CCCC3)C(C3CCCCC3)C3CCCC23)CC1,126,1
C1CCC(CCCC2CCCC3CCC23)CC1,515,1
C1CCC(C2CCC(CC3CCCCC3C3CCC(C4CCCCC4)CC3)CC2)CC1,2,1
C1CCC(CCCC2CCC3C(CC4CCCC5CCCCC54)CCC23)CC1,0,0
C1CCC(C2CCC(C3CCCCC3CCC3CCCC3)C3CCCC23)CC1,89,1
C1CCC(CCCCC2CC(C3CCCCC3)C3CCCC3C2C2CCCCC2)CC1,51,1
C1CCC(C2CCC(C3CCCCC3CCC3CCCC3)CC2)CC1,36,1
C1CCC(C2CC2CCCCC2CCCC2)CC1,0,0
C1CCC(CCCC2CC(C3CCCCC3)C3CCCC3C2C2CCCCC2)CC1,143,1
C1CCC(C2CC(CCCC3CC3)C(C3CCCCC3)C3CCCC23)CC1,22,1
C1CCC(CCC2CCCCC2C2CCC(C3CCCCC3)CC2)CC1,176,1
C1CCC(CCCC2C(CCC3CCCC3)CC3CCC32)CC1,4,1
C1CCC(C2CCC(C3CCCCC3CC3CCC4CCCCC4C3)CC2)CC1,59,1
C1CCC(C2CCC(C3CCCCC3CC3CCC3)CC2)CC1,27,1
C1CCC(C2CCC(C3CCCCC3CCC3CC3)C3CCCC23)CC1,60,1
C1CCC(CCCCC2CCC3CCCC23)CC1,86,1
C1CCC(C2CCC(C3CCCCC3CCC3CCC3)C3CCCC23)CC1,15,1
C1CCC(CCCC2C(CC3CCCCC3)CC3CCC32)CC1,19,1
C1CCC(C2CC(CCC3CC3)C(C3CCCCC3)C3CCCC23)CC1,38,1
C1CCC(C2CCC(C3CCCCC3CC3CC4CCCC(C4)C3)CC2)CC1,3,1
C1CCC(C2CCC(C3CCCCC3CC3CCC(C4CCCCC4)C3)CC2)CC1,2,1
C1CCC(C2CCC(C3CCCCC3CC3CC4CCCCC4C3)CC2)CC1,10,1
C1CCC(CCCC2CCCCC2C2CCC(C3CCCCC3)CC2)CC1,90,1
C1CCC(C2CC(CCCCC3CC3)C(C3CCCCC3)C3CCCC23)CC1,12,1
C1CCC(CCCC2CCC(CCCC3CCC(CCCCC4CCC5CCCCC45)CC3)CC2)CC1,0,0
C1CCC(C2CCC(C3CCCCC3CCC3CC3)CC2)CC1,13,1
