name,type_cluster,scaffold,SSo,TUPOR_,TUPOR,SESY,ASER
Molpher_250k_0,sim,murcko,"250,060.0",57/172,0.3313953,0.3568903,0.01277
Molpher_250k_1,sim,murcko,"250,086.0",28/93,0.3010753,0.343106,0.0020595
Molpher_250k_2,sim,murcko,"250,092.0",23/65,0.3538462,0.3363362,0.001217
Molpher_250k_3,sim,murcko,"250,358.0",15/57,0.2631579,0.3436199,0.0034469
Molpher_250k_4,sim,murcko,"250,255.0",12/50,0.24,0.3368644,0.0005357
Molpher_250k_mean,sim,murcko,"250,170.2",-,0.2978949,0.3433634,0.0040058
