name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ASR,CwASo
DrugEx_GT_epsilon_0.1_0,sim,murcko,"422,490.0","822,495.0",31/115,0.2695652,0.5136688,0.0025549,7.34e-05,"2,096.0"
DrugEx_GT_epsilon_0.1_1,sim,murcko,"392,706.0","791,197.0",23/100,0.23,0.4963441,0.0355724,5.86e-05,"27,178.0"
DrugEx_GT_epsilon_0.1_2,sim,murcko,"407,976.0","881,470.0",6/58,0.1034483,0.4628359,1.59e-05,1.47e-05,14.0
DrugEx_GT_epsilon_0.1_3,sim,murcko,"386,324.0","843,027.0",17/51,0.3333333,0.4582582,0.0040913,4.4e-05,"3,435.0"
DrugEx_GT_epsilon_0.1_4,sim,murcko,"444,374.0","810,382.0",3/40,0.075,0.5483513,3.7e-06,6.8e-06,3.0
DrugEx_GT_epsilon_0.1_mean,sim,murcko,"410,774.0","829,714.2",-,0.2022694,0.4958917,0.0084476,3.95e-05,"6,545.2"
