name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_1,TUPOR_2,SESY,ASER,CwASo
DrugEx_GT_epsilon_0.6_desired_0,dis,murcko,286483,531965,16/92,0.17391304347826086,0.006070623509187661,5.884663056044469e-05,0.18324520937878128,0.5385373097854183,0.001026383314691756,546
