name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_set,SESY,ASER,CwASo
Molpher_4,dis,murcko,152780,532962,19/98,0.19387755102040816,0.012689982394319163,0.0036377368559185864,0.28666208847910357,0.001364074737035661,727
