name,type_cluster,scaffold,SSo,TUPOR_,TUPOR,SESY,ASER
Molpher_0,dis,murcko,"916,551.0",9/92,0.0978261,0.2469661,0.0011369
Molpher_1,dis,murcko,"1,070,030.0",8/34,0.2352941,0.2419932,2.43e-05
Molpher_2,dis,murcko,"906,900.0",3/64,0.046875,0.2524666,3.64e-05
Molpher_3,dis,murcko,"693,468.0",16/76,0.2105263,0.2627951,0.0051913
Molpher_4,dis,murcko,"532,962.0",19/98,0.1938776,0.2866621,0.0013641
Molpher_mean,dis,murcko,"823,982.2",-,0.1568798,0.2581766,0.0015506
