name,type_cluster,scaffold,SSo,TUPOR_,TUPOR,SESY,ASER
GB_GA_mut_r_0.01_62.5k_0,dis,csk,60342.0,19/42,0.452381,0.1449571,0.0464685
GB_GA_mut_r_0.01_62.5k_1,dis,csk,59648.0,20/41,0.4878049,0.1339358,0.0104278
GB_GA_mut_r_0.01_62.5k_2,dis,csk,59457.0,29/45,0.6444444,0.1160334,0.0046756
GB_GA_mut_r_0.01_62.5k_3,dis,csk,60569.0,26/47,0.5531915,0.138982,0.1508362
GB_GA_mut_r_0.01_62.5k_4,dis,csk,59418.0,19/41,0.4634146,0.1159076,0.0173516
GB_GA_mut_r_0.01_62.5k_mean,dis,csk,59886.8,-,0.5202473,0.1299632,0.045952
