name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_1,TUPOR_2,SESY,ASER,CwASo
DrugEx_RNN_epsilon_0.6_desired_4,sim,csk,32473,160442,26/35,0.7428571428571429,0.22876147656734605,0.0001944627965246008,0.1804225826155246,0.2023971279340821,0.009978683885765572,1601
