name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ACR,CwASo
DrugEx_GT_epsilon_0.1_10k_4,sim,murcko,8228,9998,2/50,0.04,0.8229645929185837,0.00020008003201280514,0.00024313153415998054,2
