name,type_cluster,phfp,UFo,SSo,TUPOR_,TUPOR,SESY,ASER,CwAFo,ACR,DIV
Molpher_250k_2,sim,cdpkit,190561,250116,43/109,0.3944954128440367,0.7618904828159734,0.0038046619148526294,948,0.00022570045874930453,0
