name,type_cluster,phfp,UFo,SSo,TUPOR_,TUPOR,SESY,ASER,CwAFo,ACR,DIV
Molpher_250k_0,sim,cdpkit,"191,917.0","250,065.0",113/496,0.2278226,0.7674685,0.0082453,"2,045.0",0.0005891,0.0
Molpher_250k_1,sim,cdpkit,"192,480.0","250,111.0",27/147,0.1836735,0.7695783,0.0034866,869.0,0.0001403,0.0
Molpher_250k_2,sim,cdpkit,"190,561.0","250,116.0",43/109,0.3944954,0.7618905,0.0038047,948.0,0.0002257,0.0
Molpher_250k_3,sim,cdpkit,"191,578.0","250,395.0",30/71,0.4225352,0.7651031,0.0026468,661.0,0.0001566,0.0
Molpher_250k_4,sim,cdpkit,"191,449.0","250,263.0",11/50,0.22,0.7649912,0.0005717,143.0,5.75e-05,0.0
Molpher_250k_mean,sim,cdpkit,"191,597.0","250,190.0",-,0.2897053,0.7658063,0.003751,933.2,0.0002338,0.0
