name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,CwASo
DrugEx_GT_epsilon_0.1_250k_4,sim,murcko,158947,249803,1/40,0.025,0.6362893960440827,4.003170511044747e-06,1
