name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ASR,CwASo
addcarbon_1k_0,dis,murcko,495.0,1000.0,0/92,0.0,0.495,0.0,0.0,0.0
addcarbon_1k_1,dis,murcko,578.0,1000.0,1/34,0.0294118,0.578,0.001001,0.0017331,1.0
addcarbon_1k_2,dis,murcko,515.0,1000.0,0/64,0.0,0.515,0.0,0.0,0.0
addcarbon_1k_3,dis,murcko,556.0,1000.0,0/76,0.0,0.556,0.0,0.0,0.0
addcarbon_1k_4,dis,murcko,548.0,1000.0,1/98,0.0102041,0.548,0.003009,0.0018282,3.0
addcarbon_1k_mean,dis,murcko,538.4,1000.0,-,0.0079232,0.5384,0.000802,0.0007123,0.8
