name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ACR,CwASo
DrugEx_GT_epsilon_0.1_500k_0,dis,murcko,"251,825.0","499,856.0",7/92,0.076087,0.5037951,0.0004163,2.78e-05,208.0
DrugEx_GT_epsilon_0.1_500k_1,dis,murcko,"245,238.0","499,430.0",5/34,0.1470588,0.4910358,0.0001161,2.04e-05,58.0
DrugEx_GT_epsilon_0.1_500k_2,dis,murcko,"248,744.0","499,756.0",3/64,0.046875,0.4977309,3.2e-05,1.21e-05,16.0
DrugEx_GT_epsilon_0.1_500k_3,dis,murcko,"233,289.0","499,857.0",22/76,0.2894737,0.4667115,0.004225,9.43e-05,"2,103.0"
DrugEx_GT_epsilon_0.1_500k_4,dis,murcko,"294,878.0","499,188.0",11/98,0.1122449,0.5907153,0.0005813,3.73e-05,290.0
DrugEx_GT_epsilon_0.1_500k_mean,dis,murcko,"254,794.8","499,617.4",-,0.1343479,0.5099977,0.0010741,3.84e-05,535.0
