name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,CwASo
GB_GA_mut_r_0.5_0,sim,csk,"127,938.0","999,915.0",33/46,0.7173913,0.1279489,0.05251,"49,886.0"
GB_GA_mut_r_0.5_1,sim,csk,"31,343.0","760,800.0",24/44,0.5454545,0.0411974,0.012762,"9,587.0"
GB_GA_mut_r_0.5_2,sim,csk,"36,056.0","782,335.0",21/42,0.5,0.0460877,0.0267173,"20,358.0"
GB_GA_mut_r_0.5_3,sim,csk,"40,380.0","812,979.0",14/42,0.3333333,0.0496692,0.0482234,"37,401.0"
GB_GA_mut_r_0.5_4,sim,csk,"36,061.0","790,577.0",20/42,0.4761905,0.0456135,0.0007785,615.0
GB_GA_mut_r_0.5_mean,sim,csk,"54,355.6","829,321.2",-,0.5144739,0.0621033,0.0281983,"23,569.4"
