name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ASR,CwASo
DrugEx_GT_epsilon_0.1_1k_0,dis,murcko,898.0,999.0,2/92,0.0217391,0.8988989,0.003012,0.0022321,3.0
DrugEx_GT_epsilon_0.1_1k_1,dis,murcko,886.0,1000.0,0/34,0.0,0.886,0.0,0.0,0.0
DrugEx_GT_epsilon_0.1_1k_2,dis,murcko,861.0,999.0,0/64,0.0,0.8618619,0.0,0.0,0.0
DrugEx_GT_epsilon_0.1_1k_3,dis,murcko,860.0,1000.0,3/76,0.0394737,0.86,0.0060362,0.0035006,6.0
DrugEx_GT_epsilon_0.1_1k_4,dis,murcko,917.0,999.0,0/98,0.0,0.9179179,0.0,0.0,0.0
DrugEx_GT_epsilon_0.1_1k_mean,dis,murcko,884.4,999.4,-,0.0122426,0.8849357,0.0018097,0.0011465,1.8
