name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ACR,CwASo
GB_GA_mut_r_0.5_100k_0,sim,murcko,46766.0,99989.0,10/115,0.0869565,0.4677114,0.0031402,0.0002139,313.0
GB_GA_mut_r_0.5_100k_1,sim,murcko,49090.0,99999.0,11/100,0.11,0.4909049,0.0031298,0.0002241,312.0
GB_GA_mut_r_0.5_100k_2,sim,murcko,54780.0,99994.0,3/58,0.0517241,0.5478329,0.0035729,5.48e-05,356.0
GB_GA_mut_r_0.5_100k_3,sim,murcko,50600.0,99998.0,7/51,0.1372549,0.5060101,0.0056721,0.0001384,564.0
GB_GA_mut_r_0.5_100k_4,sim,murcko,49214.0,99999.0,3/40,0.075,0.4921449,0.0012215,6.1e-05,122.0
GB_GA_mut_r_0.5_100k_mean,sim,murcko,50090.0,99995.8,-,0.0921871,0.5009209,0.0033473,0.0001384,333.4
