name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ACR,CwASo
GB_GA_mut_r_0.5_10k_0,sim,murcko,3847.0,9068.0,21/172,0.122093,0.4242391,0.1676539,0.0054888,1302.0
GB_GA_mut_r_0.5_10k_1,sim,murcko,2916.0,8456.0,7/93,0.0752688,0.3448439,0.0037987,0.0024063,32.0
GB_GA_mut_r_0.5_10k_2,sim,murcko,2991.0,8522.0,6/65,0.0923077,0.3509739,0.0100747,0.0020101,85.0
GB_GA_mut_r_0.5_10k_3,sim,murcko,3106.0,8557.0,3/57,0.0526316,0.3629777,0.0035182,0.0009668,30.0
GB_GA_mut_r_0.5_10k_4,sim,murcko,3001.0,8585.0,0/50,0.0,0.3495632,0.0,0.0,0.0
GB_GA_mut_r_0.5_10k_mean,sim,murcko,3172.2,8637.6,-,0.0684602,0.3665196,0.0370091,0.0021744,289.8
