name,type_cluster,scaffold,SSo,TUPOR_,TUPOR,SESY,ASER
DrugEx_GT_epsilon_0.1_250k_0,dis,csk,"249,755.0",23/42,0.547619,0.2607595,0.0120512
DrugEx_GT_epsilon_0.1_250k_1,dis,csk,"249,139.0",24/41,0.5853659,0.3163615,0.0044672
DrugEx_GT_epsilon_0.1_250k_2,dis,csk,"249,816.0",32/45,0.7111111,0.2224677,0.0084164
DrugEx_GT_epsilon_0.1_250k_3,dis,csk,"249,794.0",29/47,0.6170213,0.2055013,0.0597559
DrugEx_GT_epsilon_0.1_250k_4,dis,csk,"249,777.0",24/41,0.5853659,0.2906112,0.0171978
DrugEx_GT_epsilon_0.1_250k_mean,dis,csk,"249,656.2",-,0.6092966,0.2591403,0.0203777
