name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,CwASo
DrugEx_GT_epsilon_0.1_250k_0,sim,csk,"64,623.0","249,788.0",25/38,0.6578947,0.2587114,0.008283,"2,052.0"
DrugEx_GT_epsilon_0.1_250k_1,sim,csk,"51,015.0","249,509.0",20/38,0.5263158,0.2044616,0.0440581,"10,529.0"
DrugEx_GT_epsilon_0.1_250k_2,sim,csk,"49,109.0","249,785.0",11/37,0.2972973,0.1966051,0.0024078,600.0
DrugEx_GT_epsilon_0.1_250k_3,sim,csk,"56,050.0","249,974.0",26/35,0.7428571,0.2242233,0.015853,"3,901.0"
DrugEx_GT_epsilon_0.1_250k_4,sim,csk,"60,096.0","249,798.0",8/35,0.2285714,0.2405784,0.0001602,40.0
DrugEx_GT_epsilon_0.1_250k_mean,sim,csk,"56,178.6","249,770.8",-,0.4905873,0.2249159,0.0141524,"3,424.4"
