name,type_cluster,scaffold,SSo,TUPOR_,TUPOR,SESY,ASER
DrugEx_RNN_epsilon_0.6_0,sim,csk,"911,118.0",43/46,0.9347826,0.1378548,0.1125957
DrugEx_RNN_epsilon_0.6_1,sim,csk,"895,678.0",39/44,0.8863636,0.1136681,0.0322326
DrugEx_RNN_epsilon_0.6_2,sim,csk,"904,265.0",36/42,0.8571429,0.1276086,0.0257712
DrugEx_RNN_epsilon_0.6_3,sim,csk,"889,922.0",34/42,0.8095238,0.0926272,0.0466288
DrugEx_RNN_epsilon_0.6_4,sim,csk,"891,566.0",34/42,0.8095238,0.0952683,0.0055341
DrugEx_RNN_epsilon_0.6_mean,sim,csk,"898,509.8",-,0.8594673,0.1134054,0.0445525
