name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ACR,CwASo
DrugEx_GT_epsilon_0.1_500k_0,dis,csk,"108,945.0","499,533.0",27/42,0.6428571,0.2180937,0.0118067,0.0002479,"5,829.0"
DrugEx_GT_epsilon_0.1_500k_1,dis,csk,"138,223.0","498,236.0",28/41,0.6829268,0.2774248,0.0044372,0.0002026,"2,201.0"
DrugEx_GT_epsilon_0.1_500k_2,dis,csk,"93,994.0","499,639.0",35/45,0.7777778,0.1881238,0.0083064,0.0003725,"4,116.0"
DrugEx_GT_epsilon_0.1_500k_3,dis,csk,"85,705.0","499,559.0",31/47,0.6595745,0.1715613,0.0603467,0.0003618,"28,431.0"
DrugEx_GT_epsilon_0.1_500k_4,dis,csk,"126,588.0","499,551.0",28/41,0.6829268,0.2534036,0.0171006,0.0002212,"8,399.0"
DrugEx_GT_epsilon_0.1_500k_mean,dis,csk,"110,691.0","499,303.6",-,0.6892126,0.2217214,0.0203995,0.0002812,"9,795.2"
