name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,CwASo
DrugEx_RNN_epsilon_0.6_250k_0,sim,csk,40555,248698,31/38,0.8157894736842105,0.1630692647307176,0.018327587195256775,4476
