name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ASR,CwASo
REINVENT_10k_1,sim,murcko,9077,9945,3/100,0.03,0.9127199597787833,0.0004023740066391711,0.00033061494379545955,4
