name,type_cluster,phfp,UFo,SSo,TUPOR_,TUPOR,SESY,ASER,CwAFo,ACR,DIV
GB_GA_mut_r_0.01_250k_mean,dis,cdpkit,239749.8,250000.0,-,0.0,0.9589992,0.0,0.0,0.0,0.0
