name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_1,TUPOR_2,SESY,ASER,CwASo,metric_1,metric_2
GB_GA_1,dis,murcko,4177,9996,1/34,0.029411764705882353,0.07041360954245236,0.00018536826495304005,0.022773036550260244,0.4178671468587435,0.00010004001600640257,1,0.00023946360153256704,0.00010005002501250626
