name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_1,TUPOR_2,SESY,ASER,CwASo,metric_1,metric_2
GB_GA_0,dis,murcko,4265,10000,0/92,0.0,0.0,0.0,0.0,0.4265,0.0,0,0.0,0.0
