name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_1,TUPOR_2,SESY,ASER,CwASo
DrugEx_RNN_epsilon_0.6_3,dis,murcko,388335,881702,36/76,0.47368421052631576,0.012197824314736394,0.00012302760366941022,0.628630585144216,0.4404379257390819,0.004486776711405895,3956
