name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,CwASo
GB_GA_mut_r_0.5_62.5k_0,dis,murcko,14504.0,47264.0,8/106,0.0754717,0.306872,0.0079976,375.0
GB_GA_mut_r_0.5_62.5k_1,dis,murcko,14892.0,47322.0,0/96,0.0,0.3146951,0.0,0.0
GB_GA_mut_r_0.5_62.5k_2,dis,murcko,17501.0,50408.0,1/102,0.0098039,0.347187,3.97e-05,2.0
GB_GA_mut_r_0.5_62.5k_3,dis,murcko,35004.0,62491.0,2/62,0.0322581,0.5601447,0.0030497,190.0
GB_GA_mut_r_0.5_62.5k_4,dis,murcko,13495.0,46139.0,5/71,0.0704225,0.2924857,0.0191959,869.0
GB_GA_mut_r_0.5_62.5k_mean,dis,murcko,19079.2,50724.8,-,0.0375912,0.3642769,0.0060566,287.2
