name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,CwASo
REINVENT_62.5k_0,sim,murcko,48975,62085,9/115,0.0782608695652174,0.7888378835467504,0.010563838791587994,649
