TSNE1,TSNE2,set_label
55.91158,47.403725,IS
32.308727,45.196377,IS
45.1744,41.92212,IS
51.366566,48.882854,IS
42.38785,34.94561,IS
55.00021,47.40071,IS
31.722763,43.88497,IS
74.532,-2.4446595,IS
50.08016,49.818176,IS
51.86851,30.77827,IS
60.164455,35.24974,IS
44.659542,42.68895,IS
45.361702,44.036877,IS
45.66952,43.66344,IS
48.79234,4.369499,IS
44.93015,42.251705,IS
51.659916,48.562145,IS
76.56943,-4.8856096,IS
64.93955,28.651968,IS
47.313442,43.210552,IS
32.432354,45.429485,IS
32.66343,44.851112,IS
77.13441,-4.3711543,IS
59.71514,26.59193,IS
51.8442,-9.079179,IS
53.596092,47.682434,IS
53.601093,35.910828,IS
45.472656,43.702995,IS
65.2885,-5.1430435,IS
53.802273,36.443752,IS
64.627815,28.816206,IS
46.999535,30.48422,IS
57.76373,26.254704,IS
64.627716,28.817236,IS
76.60143,-5.187558,IS
49.156384,4.9032664,IS
57.963013,26.01166,IS
35.615425,40.60774,IS
58.257614,26.320333,IS
42.539364,2.9308774,IS
61.8363,5.03282,IS
44.33079,30.549925,IS
47.957737,22.998388,IS
34.444134,29.4014,IS
71.12615,-0.82454383,IS
47.662636,3.2849157,IS
38.03081,40.94,IS
38.17249,41.165707,IS
53.884712,47.810135,IS
49.440434,35.121666,IS
76.59848,-4.8798957,IS
43.345802,3.333868,IS
49.575954,34.675713,IS
68.12234,-6.621832,IS
66.19872,-6.8695498,IS
48.71007,35.70482,IS
57.764084,26.25367,IS
34.575672,29.747814,IS
76.64131,-6.2869425,IS
69.69288,-8.00141,IS
53.491436,47.6169,IS
53.63393,36.592285,IS
66.19375,-6.8905725,IS
47.95939,22.998323,IS
48.32728,40.23104,IS
37.198486,41.69016,IS
38.265938,41.33809,IS
68.29162,-7.92151,IS
62.818233,22.585995,IS
68.171074,-6.7219467,IS
48.792374,4.3694305,IS
69.17772,-6.620008,IS
34.452045,29.503302,IS
68.5706,-6.2143793,IS
49.576134,34.676277,IS
51.408916,2.0523305,IS
74.53556,-2.4447358,IS
66.27142,-6.608842,IS
68.05473,-6.7079215,IS
42.54035,2.929759,IS
68.1883,-6.729894,IS
68.2381,-5.1146502,IS
33.85938,57.95233,IS
49.253002,4.665736,IS
47.667744,3.284128,IS
61.756813,4.6513042,IS
66.8758,-6.5633564,IS
71.134285,-0.82593185,IS
34.77342,29.553694,IS
66.57826,-7.7150927,IS
33.79538,-75.59097,IS
57.709843,19.416521,IS
67.87192,-5.585601,IS
38.030945,41.195183,IS
61.067764,4.4527,IS
58.431526,20.09381,IS
66.465294,-7.3924937,IS
47.774723,33.817818,IS
49.922123,29.643324,IS
50.847984,1.9110916,IS
50.137703,29.30999,IS
51.409554,2.0520208,IS
38.44661,35.318512,IS
44.33212,30.550087,IS
50.847183,1.9123187,IS
46.689075,33.363293,IS
51.597595,27.368113,IS
66.50016,-7.5074,IS
54.538395,24.192284,IS
43.343143,3.3331509,IS
60.60802,35.625084,IS
37.33358,60.232506,IS
37.41791,60.064915,IS
30.344694,63.535843,IS
50.555073,29.824905,IS
30.477562,62.59653,IS
51.297806,0.27167392,IS
35.203407,61.560066,IS
29.825123,62.283535,IS
63.638515,1.3982003,IS
30.147167,62.56386,IS
36.365826,59.904987,IS
45.511047,-3.86778,IS
49.929096,-1.050079,IS
48.019115,6.2314525,IS
63.17205,0.75088316,IS
39.51001,59.119434,IS
56.3368,19.076653,IS
49.893658,38.663654,IS
50.788,-1.3188063,IS
49.7137,-0.7084308,IS
45.92888,-0.9699969,IS
48.7935,4.3677716,IS
45.513626,-3.867537,IS
54.27515,35.720146,IS
37.89213,28.288363,IS
43.51953,-1.32257,IS
37.957027,27.023077,IS
50.824646,38.378727,IS
32.432243,45.431465,IS
63.337704,1.6771547,IS
50.176422,0.24677348,IS
47.837452,6.166744,IS
49.985447,-1.3982701,IS
43.341476,3.3333788,IS
45.011864,6.8350425,IS
46.011894,5.3288713,IS
46.317764,-6.012027,IS
22.176004,-70.443405,IS
47.664295,3.284344,IS
45.582798,7.357313,IS
45.17801,7.1490064,IS
45.926308,-0.9718356,IS
42.926186,-2.693934,IS
35.33348,39.53824,IS
45.47145,43.704933,IS
45.80372,-2.7228222,IS
60.38008,35.667965,IS
60.827892,5.6443367,IS
32.670914,44.98508,IS
35.33293,39.5386,IS
41.6919,34.67353,IS
42.54078,2.929429,IS
65.3014,-52.868473,IS
60.583015,-43.914246,IS
62.357777,-32.50109,IS
60.155064,-43.068546,IS
62.966324,-33.26713,IS
67.07702,-48.97353,IS
65.087166,-49.956493,IS
68.30064,-47.924652,IS
74.86452,-49.250282,IS
75.07724,-49.47272,IS
56.428566,-25.534296,IS
66.49967,-36.445133,IS
57.420685,-25.38297,IS
43.213,-51.18954,IS
42.32691,-65.334656,IS
58.103638,-24.568178,IS
37.040974,-62.90726,IS
42.388657,-65.471596,IS
36.762566,-62.41703,IS
38.33148,-64.13494,IS
50.359295,-53.845863,IS
38.200714,-64.4307,IS
38.483047,-63.83587,IS
51.990974,-52.746902,IS
38.70506,-63.334915,IS
37.465046,-62.51476,IS
38.709717,-63.343975,IS
38.695637,-63.40738,IS
39.23817,-63.24592,IS
41.685078,-62.34637,IS
41.993336,-50.237682,IS
53.376316,-50.25896,IS
58.694103,-28.881456,IS
56.29474,-30.025051,IS
66.549065,10.603819,IS
67.38357,13.526021,IS
66.12119,16.791372,IS
66.17939,17.038303,IS
54.160774,-0.17567235,IS
69.53555,5.8684344,IS
66.942825,17.168974,IS
63.018967,12.494133,IS
65.60299,11.301806,IS
53.483753,-1.1997576,IS
53.81215,-1.6559864,IS
63.921986,17.4986,IS
65.83984,14.937175,IS
53.350502,-0.8575802,IS
63.97965,6.4216967,IS
63.810528,7.8532887,IS
70.515205,13.368888,IS
70.01216,19.542786,IS
11.987148,70.96125,IS
12.908497,71.517784,IS
8.273612,78.30813,IS
17.837343,73.96971,IS
16.572432,73.812126,IS
12.388408,71.76672,IS
12.920175,71.68562,IS
16.992472,70.890236,IS
16.664322,73.391846,IS
17.38517,76.309044,IS
16.986843,73.52081,IS
19.301512,76.83072,IS
13.997166,71.94442,IS
14.736364,73.888565,IS
17.76383,74.050575,IS
18.631693,75.65665,IS
17.001173,73.42311,IS
19.203821,76.713745,IS
14.939189,73.30454,IS
14.42736,72.5411,IS
15.020314,73.48747,IS
70.27849,18.43003,IS
72.17947,14.024232,IS
67.99015,14.123632,IS
70.98559,14.784125,IS
67.65836,15.948567,IS
70.99547,15.091416,IS
69.822136,16.542114,IS
69.485085,6.1170006,IS
77.45819,-0.20449169,IS
75.77869,0.9995349,IS
49.842724,-8.570465,IS
27.858803,58.32897,IS
49.22978,-9.477693,IS
27.17874,59.01024,IS
46.316425,-8.863483,IS
46.908978,-8.868412,IS
47.36307,-10.036797,IS
6.956168,78.403435,IS
6.806196,78.42428,IS
61.077267,-41.98974,IS
61.257217,-30.30545,IS
60.571102,-46.160763,IS
61.69902,-32.023712,IS
59.23232,-48.216526,IS
62.31478,-49.04883,IS
63.84155,-51.2594,IS
61.541267,-32.999187,IS
61.99458,-47.794456,IS
62.8775,-45.153084,IS
62.371273,-50.00838,IS
63.408325,-46.930355,IS
60.470207,-48.959373,IS
62.911602,-31.721031,IS
67.6261,-46.207134,IS
-11.58779,-95.00186,IS
-14.637218,-93.50089,IS
-13.391843,-93.59917,IS
-13.449496,-94.24978,IS
-13.27366,-94.0455,IS
-5.00198,-98.77069,IS
-6.3357353,-95.69452,IS
-4.5824857,-95.13921,IS
-3.3813663,-83.33088,IS
-5.1514783,-91.18086,IS
-4.3072896,-90.616875,IS
92.32393,-8.439508,IS
91.02821,-8.533724,IS
89.87822,-8.6095495,IS
86.61655,-16.456453,IS
93.3782,-10.220469,IS
-11.01694,-78.68496,IS
-81.05123,-69.23102,IS
63.72817,13.96454,IS
69.78182,12.722875,IS
64.79066,13.589334,IS
68.8135,5.019034,IS
66.23144,6.216439,IS
53.840576,-1.9251971,IS
64.913994,13.376979,IS
66.26096,14.132773,IS
69.04038,10.965114,IS
67.15733,5.2949095,IS
53.77592,-1.7089633,IS
64.43292,6.589803,IS
54.92779,-1.1959413,IS
-56.698402,13.040409,IS
32.650593,10.833305,IS
74.78432,-1.5439569,IS
7.66655,-80.77674,IS
-3.2626393,-95.30186,IS
6.692041,78.345474,IS
38.411034,78.35188,IS
76.88588,-20.481533,IS
79.371254,-10.054852,IS
79.27451,-10.539411,IS
74.705246,9.905811,IS
73.015,9.808497,IS
75.35014,5.819009,IS
30.723307,73.85717,IS
-50.397614,85.123375,IS
5.239266,-96.8339,IS
0.6366769,-81.56659,IS
-75.13391,-61.605198,IS
41.36234,-88.56062,IS
5.1376843,-87.23265,IS
5.202164,-96.575775,IS
64.27733,-41.165565,IS
65.34007,-39.1871,IS
66.94274,-76.096245,IS
8.889993,-90.294334,IS
88.58729,-9.731329,IS
-29.248594,69.60501,IS
-17.817186,64.05419,IS
-18.686695,64.200806,IS
-17.615112,70.33828,IS
-11.445466,71.880196,IS
-6.6643696,69.8171,IS
-11.780722,66.04841,IS
-22.39923,73.00639,IS
-24.362385,72.91973,IS
-24.247866,73.39418,IS
-19.333246,78.258415,IS
-8.843219,78.00061,IS
-12.035272,71.73082,IS
-15.664987,69.49151,IS
-14.810942,73.11872,IS
-23.193447,73.130615,IS
-14.569286,73.02052,IS
-7.9855366,69.98139,IS
-11.577511,69.93235,IS
-15.350469,68.81659,IS
-20.94712,77.05509,IS
-9.5944605,82.44666,IS
-18.926132,69.64044,IS
-19.83093,80.80553,IS
-15.061978,68.13439,IS
-11.676212,65.06954,IS
-22.68785,67.54026,IS
-26.016647,66.55196,IS
-11.166753,60.67923,IS
-27.379148,65.029274,IS
-28.137957,65.473236,IS
-9.045576,60.920193,IS
-10.026908,61.28118,IS
-7.9804926,79.788155,IS
-22.582846,65.217384,IS
-10.182635,82.581474,IS
-21.94953,66.75779,IS
-10.181985,82.5798,IS
-9.928435,66.71612,IS
-23.248583,66.97862,IS
-13.757404,62.64286,IS
-8.13525,80.27788,IS
-27.381006,65.03084,IS
-11.71392,63.01529,IS
-12.113847,63.542374,IS
-10.211004,82.73908,IS
-7.9809904,79.78106,IS
-15.789355,67.84815,IS
-18.567577,70.03909,IS
-14.250978,73.54482,IS
-18.482052,77.65876,IS
-11.385507,73.67135,IS
-3.8397055,77.8931,IS
-12.41194,64.07442,IS
-17.444138,82.84323,IS
-12.194376,65.50298,IS
-11.134381,73.06303,IS
-20.184248,82.744255,IS
-14.320534,74.83337,IS
-3.8441324,66.25712,IS
-24.875803,70.96211,IS
-4.317526,78.32869,IS
-5.983735,65.162,IS
-9.047091,60.91876,IS
-4.655885,66.04921,IS
-3.6817935,66.308525,IS
-17.786263,82.30173,IS
-10.519084,74.30389,IS
-14.266317,82.661476,IS
-11.837192,63.335346,IS
-22.697498,66.54402,IS
-2.7216706,65.95514,IS
-3.7870448,78.18956,IS
-10.451056,39.38702,IS
-28.139044,65.4738,IS
-14.615329,83.247574,IS
-5.3718653,65.078606,IS
-15.350932,66.69868,IS
-19.65157,73.341,IS
-11.679698,65.0786,IS
-19.38427,82.36345,IS
-22.85425,64.66247,IS
-17.787453,82.30101,IS
-11.566351,68.0209,IS
-4.3386087,77.71665,IS
-20.952047,76.32563,IS
-6.338751,74.1663,IS
-21.125664,68.824196,IS
-14.266674,82.660355,IS
-16.426857,61.31822,IS
-8.349044,79.13338,IS
-18.706573,82.16228,IS
-25.486998,62.7223,IS
-14.158962,82.35786,IS
-14.0986395,65.29977,IS
-24.26431,60.815132,IS
-18.327574,74.63798,IS
-14.477963,61.379498,IS
-24.853472,60.673717,IS
50.161972,54.368786,IS
39.570805,69.07725,IS
40.634613,68.04941,IS
40.352142,65.77203,IS
41.856014,68.989685,IS
40.42527,69.46152,IS
