TSNE1,TSNE2,set_label
81.515144,-31.372786,IS
70.091515,1.8624711,IS
79.77677,-7.892973,IS
81.676384,-27.471243,IS
68.26551,-12.856779,IS
81.11053,-31.003231,IS
67.87787,2.0836833,IS
54.301964,-57.653492,IS
81.974495,-28.082928,IS
69.261604,-24.617308,IS
73.95388,-25.98123,IS
79.063484,-7.33706,IS
78.12856,-6.9483943,IS
77.42251,-7.1403394,IS
46.091175,-12.906825,IS
79.557465,-7.5545187,IS
80.82755,-27.554325,IS
51.02391,-57.4579,IS
65.604904,-38.65132,IS
78.46119,-6.4571652,IS
69.95293,2.4239194,IS
68.982346,2.2158823,IS
51.52132,-56.33444,IS
82.60173,-42.60902,IS
43.330116,-11.7263155,IS
80.416626,-29.33378,IS
77.63106,-24.730106,IS
77.81919,-7.5902786,IS
60.125015,-64.231865,IS
77.78412,-24.830933,IS
65.75446,-39.19074,IS
69.487564,-20.989496,IS
82.59427,-44.76505,IS
65.752365,-39.18938,IS
51.15161,-57.396416,IS
46.0943,-13.010632,IS
81.371704,-45.201324,IS
70.452446,-5.2371454,IS
82.68347,-44.428944,IS
45.01865,-7.5487185,IS
74.339554,-21.91916,IS
66.787,-15.26553,IS
59.75155,-22.10519,IS
76.08867,-14.750983,IS
59.786835,-58.827065,IS
44.33516,-12.493422,IS
67.92435,-3.598257,IS
68.16703,-4.1147017,IS
80.33844,-29.323187,IS
65.10548,-19.299189,IS
51.139297,-57.370113,IS
44.878704,-7.622962,IS
64.65262,-19.587332,IS
65.743935,-66.944664,IS
62.63567,-66.2574,IS
66.05904,-18.967424,IS
82.59273,-44.76475,IS
76.86869,-15.078606,IS
50.373466,-56.27939,IS
59.39648,-65.50527,IS
80.38589,-29.120466,IS
77.33583,-24.316294,IS
62.700184,-66.353134,IS
59.751,-22.106394,IS
65.647896,-23.929804,IS
69.0258,-4.626925,IS
68.35408,-4.482849,IS
66.36193,-67.17534,IS
68.20955,-36.58929,IS
65.756744,-66.51865,IS
46.08667,-12.909332,IS
65.85671,-66.215096,IS
76.10332,-14.997435,IS
66.79357,-67.015236,IS
64.652565,-19.585896,IS
40.682613,-19.637331,IS
54.301987,-57.653362,IS
62.56128,-65.80485,IS
65.75247,-66.92123,IS
45.020424,-7.5488935,IS
65.834694,-66.984825,IS
67.251434,-67.38846,IS
53.447178,0.7490559,IS
46.303005,-13.078014,IS
44.333057,-12.494636,IS
74.606346,-21.570326,IS
63.86525,-65.281654,IS
59.78612,-58.82591,IS
76.99313,-15.032604,IS
62.384068,-64.952934,IS
-12.260913,-84.849754,IS
64.53716,-34.394066,IS
66.96347,-67.92853,IS
67.73734,-3.881634,IS
75.45593,-21.723276,IS
65.14396,-35.103973,IS
62.54532,-65.06982,IS
67.64015,-16.879538,IS
70.17219,-23.017357,IS
40.756256,-19.364813,IS
70.56395,-23.27591,IS
40.68229,-19.636744,IS
63.01999,-3.005981,IS
66.78716,-15.264957,IS
40.7564,-19.364483,IS
68.75061,-16.739187,IS
72.34052,-23.174227,IS
62.494457,-64.97133,IS
69.12085,-34.059406,IS
44.878014,-7.623977,IS
74.187355,-26.516182,IS
56.068634,1.3725042,IS
56.04693,1.2517178,IS
57.59225,7.2112937,IS
69.81165,-23.697699,IS
58.61102,6.834318,IS
41.71676,-14.630373,IS
56.47987,4.0219374,IS
57.79517,6.0869117,IS
77.628174,-57.78046,IS
57.81244,6.9751697,IS
56.415394,2.1765409,IS
38.92206,-11.086315,IS
40.974197,-16.547812,IS
44.2768,-10.066189,IS
76.896194,-57.53374,IS
58.42928,-3.3307896,IS
65.4312,-35.787975,IS
64.587166,-23.72968,IS
41.08691,-16.9621,IS
40.55064,-15.94164,IS
37.31338,-13.772225,IS
46.084198,-12.908045,IS
38.922108,-11.086237,IS
76.7919,-24.459942,IS
75.02477,-17.357014,IS
40.100918,-9.443537,IS
74.01655,-18.052134,IS
65.466995,-22.70058,IS
69.95725,2.4250698,IS
77.74067,-57.337788,IS
41.017193,-14.447729,IS
44.173573,-10.055705,IS
41.5978,-16.232927,IS
44.878124,-7.623235,IS
47.23249,-10.828981,IS
45.95053,-9.66332,IS
38.03696,-8.260682,IS
24.876749,-12.300582,IS
44.333496,-12.494738,IS
47.63468,-10.648735,IS
47.5998,-10.61103,IS
37.312305,-13.772954,IS
41.3524,-9.812881,IS
71.460144,-4.190191,IS
77.82491,-7.5889473,IS
37.92096,-11.813699,IS
73.991165,-26.316486,IS
77.60533,-16.020048,IS
69.18381,2.3421307,IS
71.46234,-4.1893554,IS
68.517044,-12.803205,IS
45.019947,-7.54957,IS
21.164007,-57.38923,IS
31.714394,-59.3115,IS
38.484745,-28.775316,IS
32.218018,-60.754375,IS
37.117893,-27.832914,IS
39.990475,-54.70024,IS
22.445196,-59.280994,IS
41.629303,-54.015198,IS
52.972546,-13.24521,IS
52.230484,-13.264719,IS
34.14781,-22.717825,IS
49.17909,-5.5147123,IS
34.326027,-24.053661,IS
37.353565,-38.991066,IS
13.733171,-69.10762,IS
33.695976,-24.186459,IS
20.166002,-70.998474,IS
13.235119,-69.53316,IS
20.836573,-70.612465,IS
18.883883,-70.300224,IS
29.033308,-71.52305,IS
18.844635,-70.46011,IS
18.817661,-70.24028,IS
27.623402,-70.60952,IS
19.011892,-69.59442,IS
20.48977,-70.12563,IS
18.88424,-69.56174,IS
18.738049,-69.68054,IS
18.360607,-69.35173,IS
15.865546,-66.45653,IS
36.430305,-40.181526,IS
27.949612,-67.10833,IS
34.17679,-27.002787,IS
32.041626,-29.451782,IS
62.72842,-44.633114,IS
66.053474,-52.14022,IS
65.57639,-43.541374,IS
65.53168,-43.34081,IS
38.46038,-18.096615,IS
70.90635,-55.35363,IS
65.55021,-44.03591,IS
72.16325,-48.494423,IS
63.40591,-46.105637,IS
37.16957,-17.981155,IS
36.72638,-18.58318,IS
65.61545,-45.99263,IS
67.52616,-45.866344,IS
36.724415,-19.328787,IS
76.43863,-52.115997,IS
77.44729,-53.312138,IS
69.087906,-49.340416,IS
63.46019,-50.71363,IS
-59.671623,72.12058,IS
-60.487865,72.01661,IS
-70.19322,70.636055,IS
-57.972946,76.95172,IS
-59.250076,76.99232,IS
-60.063072,72.53014,IS
-60.112858,72.746895,IS
-62.418774,77.787735,IS
-59.505737,77.298836,IS
-60.58969,80.09631,IS
-59.615627,77.40853,IS
-56.28027,75.49076,IS
-60.921616,74.45176,IS
-62.438255,75.69785,IS
-58.119118,77.090355,IS
-58.82874,78.32006,IS
-59.78737,77.14003,IS
-56.43761,75.38984,IS
-61.08044,75.453445,IS
-60.70846,73.91734,IS
-61.741226,75.76669,IS
63.870197,-49.93945,IS
68.45008,-50.963978,IS
66.02301,-52.297268,IS
68.14097,-49.923027,IS
66.54165,-48.42842,IS
71.650246,-49.18104,IS
63.284977,-46.956745,IS
70.808174,-55.451687,IS
55.028885,-54.401623,IS
57.821594,-54.590813,IS
43.356323,-11.7933855,IS
46.828106,0.6676282,IS
39.14335,-5.511922,IS
45.716007,0.26841044,IS
37.830616,-3.1678736,IS
37.95287,-5.208639,IS
37.658974,-4.958256,IS
-71.94524,71.63012,IS
-71.956116,71.81403,IS
29.059698,-55.536144,IS
36.926212,-30.820284,IS
28.41226,-62.02746,IS
37.087074,-28.97049,IS
28.526123,-59.93554,IS
24.705084,-62.65167,IS
23.77044,-59.841183,IS
37.374157,-29.085308,IS
26.839468,-62.05661,IS
26.246141,-57.941677,IS
24.327833,-61.15244,IS
25.889809,-58.528988,IS
26.30092,-60.50569,IS
36.77021,-28.600273,IS
41.53685,-56.03128,IS
-89.434616,-33.18803,IS
-88.06861,-35.880985,IS
-86.68461,-35.837276,IS
-89.51659,-37.077614,IS
-87.81454,-37.832867,IS
-88.198944,-51.727615,IS
-85.341156,-51.566517,IS
-81.61178,-50.942467,IS
-87.39328,-25.598213,IS
-78.73434,-41.59694,IS
-76.87068,-46.067207,IS
38.043484,-95.0792,IS
36.915386,-93.34717,IS
36.981064,-92.26094,IS
34.59267,-89.92389,IS
27.921616,-87.58013,IS
-77.363365,-28.770107,IS
-28.142801,-98.04691,IS
70.95946,-45.250687,IS
71.95806,-46.279892,IS
71.07252,-45.823303,IS
71.87295,-54.212936,IS
75.470764,-53.70211,IS
36.290623,-18.09241,IS
70.72637,-45.893898,IS
67.71315,-46.155437,IS
70.09465,-47.26567,IS
74.13826,-54.376106,IS
35.879543,-18.593178,IS
76.92088,-52.307358,IS
34.74009,-17.992144,IS
-66.710236,33.043743,IS
27.73573,1.9689734,IS
53.941227,-56.270428,IS
-48.875996,-79.522545,IS
-81.0097,-56.820824,IS
-82.54958,7.99143,IS
-82.67856,8.355044,IS
-87.565384,-9.37223,IS
-77.32653,-56.8935,IS
-78.102585,-59.91791,IS
-69.92177,-59.860504,IS
-70.02337,-59.63361,IS
-78.43723,-67.45504,IS
-71.04706,-62.90379,IS
-68.99436,-59.760593,IS
-70.67757,-61.543713,IS
-71.25932,-60.904575,IS
-71.5776,-58.563087,IS
-78.43566,-67.446655,IS
-69.45286,-59.399307,IS
-75.634056,-66.42461,IS
-79.06531,-60.808098,IS
-79.07894,-57.83618,IS
-75.49982,-66.25941,IS
-71.6597,-67.54728,IS
-69.01784,-63.744038,IS
-73.27942,-67.68138,IS
6.7786145,-89.51057,IS
48.424065,91.11801,IS
47.853405,91.03626,IS
49.66588,90.69195,IS
49.66588,90.69195,IS
49.05894,90.20508,IS
-57.590115,-67.02962,IS
-61.93386,-69.80753,IS
-62.357437,-70.22667,IS
-58.336235,-68.410126,IS
-64.619675,-70.01919,IS
-68.13897,-76.39497,IS
-62.575005,-67.36886,IS
-67.5828,-75.833145,IS
-74.938736,-68.54216,IS
-72.127655,72.02778,IS
50.47324,24.01082,IS
32.111797,-88.13711,IS
45.320297,-90.92922,IS
44.721546,-91.286545,IS
80.88735,-69.02329,IS
80.16111,-65.93455,IS
76.95822,-68.48727,IS
42.55391,11.02683,IS
-106.6006,-4.098662,IS
-61.6847,-73.467834,IS
-42.991566,-88.96167,IS
-68.75728,40.27467,IS
-15.37197,-87.79411,IS
-64.3407,-62.089973,IS
-61.846195,-73.42387,IS
32.20053,-80.14972,IS
21.221687,-98.894,IS
31.16509,-83.644455,IS
-67.231346,-57.951324,IS
29.519344,-93.42541,IS
-35.50267,83.1533,IS
-41.165047,92.37959,IS
-16.006708,75.639626,IS
-5.244018,79.23572,IS
-3.2338295,89.57367,IS
8.1649685,85.63486,IS
2.998544,83.542336,IS
-8.6098175,79.56846,IS
-15.475767,82.93195,IS
-15.64796,83.15197,IS
-6.7813954,75.99514,IS
-0.4996126,92.09428,IS
-2.8987114,88.880745,IS
-3.337724,79.88689,IS
-7.6588674,87.10855,IS
-15.571355,82.73511,IS
-7.674502,87.75301,IS
8.184255,87.38217,IS
-0.18245436,88.89285,IS
-2.8664987,80.8381,IS
-5.6918144,76.59615,IS
-12.479224,89.47568,IS
-10.794146,76.12609,IS
-18.95755,87.60023,IS
-1.7798897,80.8381,IS
3.0021665,83.12842,IS
-10.380633,80.27519,IS
-12.207779,83.40398,IS
3.1208882,86.394226,IS
-11.519234,82.160065,IS
-11.011891,82.50897,IS
0.43870163,85.29082,IS
1.3708941,85.79318,IS
1.2603271,91.9845,IS
-13.330643,75.04171,IS
-12.1211,89.100266,IS
-10.597875,79.306694,IS
-12.121338,89.1003,IS
10.330423,75.462006,IS
-11.311311,79.91582,IS
4.4930344,77.024376,IS
1.4696214,91.548775,IS
-11.519493,82.163475,IS
2.9722004,81.848724,IS
2.7161176,81.5569,IS
-12.096333,89.49612,IS
1.259479,91.98666,IS
-1.6250565,80.1384,IS
-9.8025255,76.57803,IS
-6.952587,87.54944,IS
-5.869896,74.769585,IS
-3.9931047,87.973854,IS
4.3907456,94.16977,IS
2.6602008,82.28562,IS
-19.047234,89.16061,IS
2.8866427,83.36362,IS
-4.6040373,88.844666,IS
-20.0437,86.29554,IS
-8.025153,86.37489,IS
10.882388,81.813896,IS
-14.425068,81.86129,IS
3.503891,94.43993,IS
8.478629,81.1383,IS
0.4390072,85.28308,IS
9.50518,83.34213,IS
11.060471,81.55908,IS
-19.08831,89.306015,IS
-4.030804,87.286095,IS
-16.112743,90.47117,IS
2.9397144,81.823204,IS
-11.175642,79.76717,IS
11.568969,81.71866,IS
4.4863763,94.22309,IS
14.034286,60.348885,IS
-11.010696,82.51034,IS
-15.5730915,90.62143,IS
8.707332,81.40656,IS
-1.8650986,81.95021,IS
-2.484434,74.04015,IS
3.0530229,83.07051,IS
-19.810991,87.28028,IS
-13.377368,76.48547,IS
-19.087648,89.30522,IS
-1.1609597,86.899475,IS
3.9167013,94.07417,IS
-5.1340423,76.42837,IS
14.360485,81.52215,IS
-11.497932,77.8745,IS
-16.111963,90.47228,IS
3.8624344,76.0636,IS
0.78353614,92.12778,IS
-19.613678,87.696396,IS
-16.359589,78.851906,IS
-15.913551,90.37903,IS
4.92392,79.949005,IS
-10.296366,71.25981,IS
-2.0727708,75.86684,IS
5.622171,75.166245,IS
-11.051169,70.80519,IS
82.11579,-25.287079,IS
51.698692,14.756549,IS
49.414223,13.443437,IS
53.34215,15.02589,IS
48.857918,15.044584,IS
52.633945,16.374823,IS
53.716984,13.665254,IS
52.57755,12.724978,IS
49.974823,15.411633,IS
53.01572,11.545408,IS
51.53153,14.509989,IS
-64.42507,75.649994,IS
-66.506775,76.99228,IS
-63.658802,75.87589,IS
-65.61418,75.81354,IS
-16.150215,103.500305,IS
-17.472813,103.71998,IS
-17.10553,103.91864,IS
-17.46295,103.68703,IS
-16.063335,103.201805,IS
-7.2804604,100.319405,IS
-23.617905,101.41025,IS
-24.113924,99.0088,IS
-23.593315,101.21805,IS
-24.129065,100.42669,IS
-24.6547,101.351006,IS
18.324142,82.465965,IS
13.912508,57.61842,IS
-7.766947,96.25771,IS
-24.582115,77.64948,IS
-5.8227386,98.7244,IS
-2.269484,96.71261,IS
-23.949898,78.81248,IS
-78.90528,54.08933,IS
-80.579,57.171036,IS
27.579538,82.14779,IS
-21.666521,102.479645,IS
-7.249429,100.24394,IS
-7.860646,100.63412,IS
-21.45964,99.29503,IS
-21.621588,98.92312,IS
-21.495806,99.18822,IS
-18.803574,97.854614,IS
-19.38274,97.19029,IS
-19.19656,97.14887,IS
-24.068233,96.95076,IS
-21.833889,99.514305,IS
-20.168522,99.304,IS
-21.365582,99.76401,IS
-21.407438,94.82306,IS
-21.747738,94.7196,IS
-21.3515,94.957275,IS
-22.768732,95.08805,IS
57.433884,86.59242,IS
57.547966,86.52775,IS
57.99039,84.66071,IS
58.847515,85.464554,IS
58.713345,85.282265,IS
58.661133,85.161446,IS
58.501587,84.934654,IS
-9.165325,100.509514,IS
-8.051157,95.95866,IS
-1.831006,96.48522,IS
-0.56427884,97.49001,IS
-78.049126,-25.975485,IS
-78.52725,-26.65102,IS
-78.527504,-26.65077,IS
-96.93856,-25.815258,IS
37.074177,77.7348,IS
38.60278,83.22201,IS
39.034775,80.07883,IS
38.81013,80.27058,IS
38.576164,82.924545,IS
32.27149,79.80337,IS
33.621284,81.62994,IS
33.05202,81.77481,IS
53.83117,27.247442,IS
7.092634,94.61369,IS
12.468352,87.712746,IS
-28.177437,71.527626,IS
-28.841434,75.53061,IS
7.291982,70.646324,IS
-62.687057,49.23595,IS
-10.184855,97.0954,IS
-10.368539,98.21891,IS
-9.065631,100.47604,IS
-8.41261,96.09756,IS
17.768452,73.5974,IS
16.588976,75.21697,IS
-30.396269,79.962074,IS
-22.374912,82.67668,IS
-22.038088,82.894516,IS
-19.309343,79.95017,IS
-19.442917,80.1501,IS
-22.524784,84.45902,IS
-18.717842,76.77494,IS
-64.32196,61.181118,IS
-72.31845,54.111183,IS
-72.40399,55.66201,IS
-20.340166,69.34397,IS
-20.5781,70.095726,IS
-6.816886,69.86647,IS
-20.338762,69.34076,IS
-7.819107,70.2349,IS
-20.816078,73.01181,IS
-20.781338,73.02841,IS
-12.8777485,71.82003,IS
7.008911,73.43007,IS
46.88545,19.81503,IS
36.796524,99.00255,IS
36.797638,99.00133,IS
36.799168,99.00098,IS
30.690908,99.67284,IS
32.33723,99.36723,IS
12.634864,85.935715,IS
12.029608,86.96864,IS
0.455312,82.752594,IS
1.8231072,80.64741,IS
59.139275,84.38649,IS
58.91527,85.72985,IS
18.506893,64.32077,IS
-28.192173,71.23507,IS
-28.813814,75.59634,IS
40.177887,73.36697,IS
40.91122,76.12792,IS
41.097904,76.00511,IS
42.820198,77.93518,IS
36.781975,78.55475,IS
38.553623,80.367226,IS
41.303078,78.11116,IS
37.273056,79.651115,IS
35.70466,79.56907,IS
11.12607,116.54562,IS
12.063369,69.07975,IS
11.774578,67.50639,IS
36.593685,-2.4234827,IS
19.489628,86.999245,IS
50.070812,80.857475,IS
-72.59099,-17.004147,IS
59.167244,-80.055855,IS
49.88212,-58.89957,IS
49.281124,-58.57336,IS
50.6752,-60.053318,IS
66.137665,-71.25295,IS
64.56873,-74.90107,IS
62.057484,-70.22382,IS
68.293106,-70.267784,IS
64.981636,-69.6646,IS
63.25187,-71.70557,IS
61.399208,-70.01117,IS
66.5146,-73.27855,IS
64.669754,-72.52784,IS
66.99524,-71.83671,IS
63.876392,-71.07883,IS
63.874493,-74.03594,IS
64.82124,-72.342155,IS
62.330524,-68.20997,IS
62.18227,-71.6487,IS
57.87606,-67.525444,IS
63.09339,-72.304794,IS
68.514626,-71.604774,IS
25.208256,89.91081,IS
24.926634,89.70324,IS
26.157627,91.492836,IS
28.317356,97.88715,IS
25.8914,88.12652,IS
24.499857,89.344955,IS
25.46362,90.04256,IS
21.481453,88.21078,IS
69.547134,5.726062,IS
71.76919,3.0799897,IS
72.980156,2.1562834,IS
72.215485,2.840013,IS
53.152813,5.0387864,IS
82.791695,-28.44501,IS
51.404404,2.16561,IS
54.838173,7.9725423,IS
48.430416,5.52039,IS
55.265144,7.0927253,IS
50.065025,6.570072,IS
50.718906,7.6838875,IS
50.92226,5.6877317,IS
56.35617,7.4956594,IS
50.834084,5.6427045,IS
26.523338,-86.44841,IS
1.5822883,-80.15061,IS
1.4170282,-80.23902,IS
26.444817,-72.32927,IS
15.63965,97.72504,IS
17.871037,100.33913,IS
-71.168686,51.170048,IS
-67.26429,56.046173,IS
-66.51553,52.014565,IS
43.232437,-64.45469,IS
61.301743,-73.02517,IS
60.215527,-68.07617,IS
21.4371,-79.761955,IS
21.60508,-80.15112,IS
83.943184,-49.255817,IS
83.94244,-49.256756,IS
52.630344,-68.466675,IS
51.702923,-68.89706,IS
53.492508,-68.03054,IS
-107.37345,-2.3464575,IS
-107.395,0.04040556,IS
-108.18032,-1.0840917,IS
-80.404526,57.784027,IS
-108.189705,-1.0844144,IS
-109.95833,-2.1869414,IS
0.039536662,-70.71754,IS
56.542816,18.31543,IS
39.239494,-59.854477,IS
26.27475,-75.49262,IS
24.880228,-73.33573,IS
46.57132,-58.09267,IS
64.628456,-70.15263,IS
62.850773,-74.90734,IS
64.32033,-73.58498,IS
64.470695,-70.51029,IS
63.207916,-73.99827,IS
64.22241,-73.10559,IS
11.948822,-84.28429,IS
13.485725,-86.75348,IS
-106.485634,0.5494031,IS
27.279362,92.64636,IS
26.907188,97.68114,IS
52.32193,16.341793,IS
50.08003,12.402938,IS
71.8585,-0.8666955,IS
48.23139,15.875334,IS
49.151905,16.74005,IS
48.840096,16.690466,IS
-55.442413,82.58894,IS
-55.783104,79.49519,IS
-55.862244,79.92774,IS
-55.629314,79.93463,IS
-59.482746,81.18199,IS
-55.90103,79.92453,IS
-55.771393,79.792854,IS
-55.51793,82.52683,IS
-55.800354,79.92765,IS
-59.410465,81.11514,IS
4.91489,-83.487045,IS
28.848204,91.28284,IS
49.365105,-74.858696,IS
54.585133,-68.88865,IS
49.364677,-74.860146,IS
53.165886,-68.94819,IS
53.976448,-69.79176,IS
53.168396,-68.94112,IS
51.392773,-68.83365,IS
51.517788,-69.70915,IS
50.4001,-70.11042,IS
46.788666,5.624418,IS
48.418453,5.454185,IS
54.403366,7.6456747,IS
2.770451,-65.52363,IS
25.605602,-69.7979,IS
10.39389,-67.70112,IS
8.459498,-69.059456,IS
24.630207,-69.87089,IS
8.460461,-69.05456,IS
9.665291,-66.50827,IS
8.146675,-67.08478,IS
9.468535,-67.80473,IS
-74.030495,64.59367,IS
-74.674164,64.46903,IS
