TSNE1,TSNE2,set_label
-58.378777,-31.696064,IS
-63.47845,-8.197819,IS
-64.3785,-18.794035,IS
-57.83809,-29.090157,IS
-57.695797,-16.46941,IS
-58.342964,-31.459536,IS
-64.077965,-7.1492443,IS
-45.66129,-64.69633,IS
-57.51078,-29.210934,IS
-45.512634,-29.770777,IS
-50.799587,-33.46694,IS
-64.49379,-19.27875,IS
-66.65853,-19.91165,IS
-66.33253,-19.057045,IS
-22.270466,-46.77994,IS
-64.36953,-19.46344,IS
-58.19549,-29.80869,IS
-44.55486,-62.921562,IS
-50.545116,-36.93787,IS
-65.66006,-20.775412,IS
-63.35818,-8.510333,IS
-63.878582,-7.835657,IS
-44.17378,-63.12676,IS
-52.47402,-42.551575,IS
-14.464208,-51.695946,IS
-57.097916,-32.206276,IS
-52.823563,-32.131554,IS
-65.08683,-19.001663,IS
-52.08764,-69.3096,IS
-53.371006,-31.697018,IS
-51.147583,-36.84343,IS
-47.837482,-28.090113,IS
-53.414692,-41.10505,IS
-51.14795,-36.844692,IS
-44.654995,-63.11292,IS
-22.453558,-46.730743,IS
-53.452747,-41.23695,IS
-60.37451,-11.992749,IS
-53.586075,-41.376625,IS
-24.783092,-45.78189,IS
-50.039158,-30.687325,IS
-47.495327,-26.07978,IS
-43.16532,-22.350143,IS
-54.25755,-17.639051,IS
-45.962116,-68.15612,IS
-21.979643,-48.11559,IS
-58.494633,-10.928803,IS
-58.685127,-10.965857,IS
-57.15576,-32.08894,IS
-52.11823,-23.561743,IS
-44.60721,-63.13334,IS
-25.512928,-46.115284,IS
-51.132072,-23.415743,IS
-56.86382,-67.47209,IS
-54.822258,-69.36919,IS
-53.102406,-24.11283,IS
-53.41349,-41.105507,IS
-54.508175,-17.633755,IS
-43.87658,-63.105667,IS
-52.896755,-70.33761,IS
-56.94429,-32.501926,IS
-53.096138,-31.498383,IS
-54.952045,-69.38823,IS
-43.165157,-22.351551,IS
-67.207184,-13.253674,IS
-59.92059,-11.587126,IS
-58.988003,-11.264415,IS
-57.768745,-67.570435,IS
-48.590527,-37.028,IS
-56.8778,-67.44999,IS
-22.270922,-46.780857,IS
-58.507538,-67.298454,IS
-54.307777,-17.601004,IS
-58.017662,-66.4749,IS
-51.133495,-23.416311,IS
-19.991179,-48.370148,IS
-45.664345,-64.69551,IS
-54.567093,-68.86082,IS
-56.88498,-67.51449,IS
-24.783092,-45.78189,IS
-56.93556,-67.4117,IS
-57.903057,-65.86173,IS
-48.39038,-8.059953,IS
-22.414886,-46.80082,IS
-21.979086,-48.114273,IS
-49.870678,-30.027405,IS
-54.767292,-67.048874,IS
-45.962963,-68.15431,IS
-54.56118,-17.670235,IS
-53.702866,-68.31742,IS
25.33454,-76.49725,IS
-44.97159,-37.104412,IS
-56.944397,-65.66861,IS
-58.683865,-10.985161,IS
-50.923485,-28.956005,IS
-45.695705,-37.808144,IS
-53.78896,-68.4665,IS
-51.16545,-25.002682,IS
-47.30681,-29.955797,IS
-19.711792,-47.80557,IS
-46.92638,-31.27161,IS
-19.991085,-48.369537,IS
-49.35184,-17.627863,IS
-47.495743,-26.078524,IS
-19.711115,-47.805824,IS
-50.8124,-26.10704,IS
-48.298225,-32.10634,IS
-53.739857,-68.364204,IS
-43.1674,-38.95305,IS
-25.5116,-46.11593,IS
-50.573967,-33.881294,IS
-49.757263,-7.52034,IS
-49.7215,-7.547663,IS
-56.517582,-2.2307017,IS
-46.977818,-30.191275,IS
-55.80129,-2.243552,IS
-18.399017,-46.393757,IS
-53.242844,-5.9405937,IS
-56.262463,-2.9602752,IS
-45.061768,-54.203945,IS
-56.179115,-2.2183769,IS
-50.58706,-7.2693014,IS
-24.202547,-37.906116,IS
-17.606504,-47.145267,IS
-28.119373,-46.09167,IS
-45.86446,-54.09947,IS
-46.478283,-12.3061,IS
-46.07836,-37.3935,IS
-48.46495,-21.253763,IS
-17.479069,-47.12066,IS
-17.268005,-46.818707,IS
-23.564522,-40.505077,IS
-22.26862,-46.77903,IS
-24.201427,-37.90319,IS
-53.132748,-32.753716,IS
-52.43485,-21.361557,IS
-26.72132,-39.265644,IS
-52.04312,-19.891365,IS
-48.994694,-21.530138,IS
-63.360073,-8.511038,IS
-45.190254,-54.00796,IS
-17.578377,-45.518707,IS
-28.2347,-46.257423,IS
-17.469124,-46.69595,IS
-25.511478,-46.114494,IS
-26.336254,-49.707253,IS
-24.862507,-50.08497,IS
-21.130255,-38.124485,IS
