name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,CwASo
DrugEx_RNN_epsilon_0.6_250k_0,dis,murcko,145433.0,247237.0,34/106,0.3207547,0.5882332,0.0084062,2061.0
DrugEx_RNN_epsilon_0.6_250k_1,dis,murcko,139593.0,246236.0,13/96,0.1354167,0.5669074,0.0008292,204.0
DrugEx_RNN_epsilon_0.6_250k_2,dis,murcko,129157.0,244535.0,43/102,0.4215686,0.5281739,0.0008349,204.0
DrugEx_RNN_epsilon_0.6_250k_3,dis,murcko,138819.0,248320.0,9/62,0.1451613,0.5590327,0.0308311,7427.0
DrugEx_RNN_epsilon_0.6_250k_4,dis,murcko,122730.0,243564.0,25/71,0.3521127,0.5038922,0.0065002,1573.0
DrugEx_RNN_epsilon_0.6_250k_mean,dis,murcko,135146.4,245978.4,-,0.2750028,0.5492479,0.0094803,2293.8
