name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ACR,CwASo
DrugEx_GT_epsilon_0.6_100k_0,dis,csk,41590,99410,29/42,0.6904761904761905,0.41836837340307814,0.027525401304433213,0.0006977695435624744,2663
