name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,CwASo
DrugEx_GT_epsilon_0.1_62.5k_0,sim,csk,"30,909.0","62,453.0",36/46,0.7826087,0.4949162,0.0475352,"2,834.0"
DrugEx_GT_epsilon_0.1_62.5k_1,sim,csk,"19,104.0","62,419.0",30/44,0.6818182,0.3060607,0.0171262,"1,051.0"
DrugEx_GT_epsilon_0.1_62.5k_2,sim,csk,"19,898.0","62,391.0",27/42,0.6428571,0.3189242,0.0120851,745.0
DrugEx_GT_epsilon_0.1_62.5k_3,sim,csk,"19,686.0","62,446.0",20/42,0.4761905,0.3152484,0.0255711,"1,557.0"
DrugEx_GT_epsilon_0.1_62.5k_4,sim,csk,"18,336.0","62,475.0",17/42,0.4047619,0.2934934,0.0039209,244.0
DrugEx_GT_epsilon_0.1_62.5k_mean,sim,csk,"21,586.6","62,436.8",-,0.5976473,0.3457286,0.0212477,"1,286.2"
