name,type_cluster,phfp,UFo,SSo,TUPOR_,TUPOR,SESY,ASER,CwAFo,ACR,DIV
GB_GA_mut_r_0.01_250k_0,sim,cdpkit,"244,690.0","250,000.0",0/411,0.0,0.97876,0.0,0.0,0.0,0.0
GB_GA_mut_r_0.01_250k_1,sim,cdpkit,"244,810.0","250,000.0",1/207,0.0048309,0.97924,4e-06,1.0,4.1e-06,0.0
GB_GA_mut_r_0.01_250k_2,sim,cdpkit,"245,745.0","250,000.0",9/121,0.0743802,0.98298,8e-05,20.0,3.66e-05,0.0
GB_GA_mut_r_0.01_250k_3,sim,cdpkit,"245,830.0","250,000.0",2/58,0.0344828,0.98332,1.6e-05,4.0,8.1e-06,0.0
GB_GA_mut_r_0.01_250k_4,sim,cdpkit,"245,953.0","250,000.0",1/42,0.0238095,0.983812,4e-06,1.0,4.1e-06,0.0
GB_GA_mut_r_0.01_250k_mean,sim,cdpkit,"245,405.6","250,000.0",-,0.0275007,0.9816224,2.08e-05,5.2,1.06e-05,0.0
