name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_set,SESY,ASER,CwASo
DrugEx_epsilon_0.01_mean,dis,csk,3154.25,9990.5,-,0.098904,0.3721131,0.0990057,0.3156374,0.0126413,126.25
