name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_1,TUPOR_2,SESY,ASER,CwASo,KL_OS_IS,KL_OS_RS
REINVENT_mean,dis,csk,169670.2,964580.2,-,0.5598258,0.0336605,0.0001213,0.5168347,0.17588,0.013492,13023.4,0.00719415465763054,0.025356486228955838
