name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ASR,CwASo
DrugEx_GT_epsilon_0.1_mean,dis,csk,140428.0,809233.2,-,0.5454662,0.172969,0.004957,0.0001374,4063.2
