name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_1,TUPOR_2,SESY,ASER,CwASo
DrugEx_epsilon_0.4_mean,dis,csk,5164.6,9987.4,-,0.3146971,0.6106182,0.0063888,0.8641492,0.5171485,0.0100011,99.8
