name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,CwASo
REINVENT_125k_0,dis,murcko,"94,372.0","123,967.0",22/106,0.2075472,0.7612671,0.0005085,63.0
REINVENT_125k_1,dis,murcko,"93,101.0","123,904.0",6/96,0.0625,0.7513962,0.0001291,16.0
REINVENT_125k_2,dis,murcko,"89,032.0","124,031.0",37/102,0.3627451,0.7178205,0.0011785,146.0
REINVENT_125k_3,dis,murcko,"78,361.0","121,465.0",4/62,0.0645161,0.6451323,0.0003789,46.0
REINVENT_125k_4,dis,murcko,"91,044.0","123,808.0",10/71,0.1408451,0.7353644,0.0012049,149.0
REINVENT_125k_mean,dis,murcko,"89,182.0","123,435.0",-,0.1676307,0.7221961,0.00068,84.0
