name,type_cluster,scaffold,SSo,TUPOR_,TUPOR,SESY,ASER
DrugEx_RNN_epsilon_0.1_125k_0,sim,csk,124942,18/38,0.47368421052631576,0.18549406924813114,0.022690528405180002
