name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ACR,CwASo
addcarbon_100k_1,dis,csk,932,100000,1/23,0.043478260869565216,0.00932,0.003935426873343507,0.0010741138560687433,392
